SHIPMENT_ID,ORDER_ID,SHIP_DATE,SHIP_MODE,SEGMENT,COUNTRY,CITY,STATE,POSTAL_CODE,REGION
6688,CA-2017-140494,2017-03-15,Second Class,Corporate,United States,San Francisco,California,94109,West
6689,CA-2017-104108,2017-12-09,Standard Class,Corporate,United States,Houston,Texas,77095,Central
6690,US-2017-165869,2017-08-05,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central
6692,CA-2017-160899,2017-08-13,Second Class,Home Office,United States,Lake Charles,Louisiana,70601,South
6693,CA-2017-144225,2017-10-02,Second Class,Consumer,United States,Baltimore,Maryland,21215,East
6694,US-2016-163538,2016-08-30,Standard Class,Home Office,United States,Franklin,Wisconsin,53132,Central
6695,US-2016-155103,2016-12-07,Standard Class,Consumer,United States,New York City,New York,10024,East
6698,CA-2017-145429,2017-07-25,Standard Class,Consumer,United States,San Diego,California,92024,West
6701,CA-2015-153535,2015-05-24,Standard Class,Consumer,United States,Wilson,North Carolina,27893,South
6703,CA-2015-139164,2015-06-28,Standard Class,Consumer,United States,Long Beach,California,90805,West
6706,CA-2016-112277,2016-09-15,Standard Class,Corporate,United States,Fort Lauderdale,Florida,33311,South
6707,CA-2014-167724,2014-04-18,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East
6708,CA-2015-123141,2015-11-19,Standard Class,Consumer,United States,Rio Rancho,New Mexico,87124,West
6710,CA-2016-149503,2016-12-12,First Class,Corporate,United States,Stockton,California,95207,West
6711,CA-2017-163069,2017-08-21,Second Class,Consumer,United States,Columbus,Ohio,43229,East
6712,CA-2017-107629,2017-12-14,Same Day,Consumer,United States,Skokie,Illinois,60076,Central
6716,CA-2016-134789,2016-04-15,Standard Class,Home Office,United States,Hot Springs,Arkansas,71901,South
6719,CA-2016-130442,2016-12-19,First Class,Consumer,United States,Goldsboro,North Carolina,27534,South
6720,CA-2017-102974,2017-09-24,Standard Class,Corporate,United States,Los Angeles,California,90032,West
6723,US-2017-166394,2017-09-06,Second Class,Consumer,United States,Nashua,New Hampshire,3060,East
6724,CA-2016-128811,2016-09-16,Standard Class,Consumer,United States,Seattle,Washington,98103,West
6727,CA-2017-145443,2017-08-15,Second Class,Corporate,United States,Richmond,Indiana,47374,Central
6728,CA-2016-165827,2016-11-09,Standard Class,Corporate,United States,Miami,Florida,33180,South
6729,CA-2015-156734,2015-06-20,First Class,Corporate,United States,Smyrna,Tennessee,37167,South
6732,CA-2014-120096,2014-07-07,First Class,Corporate,United States,Aurora,Colorado,80013,West
6734,CA-2015-141754,2015-12-25,Standard Class,Home Office,United States,Miami,Florida,33142,South
6735,CA-2016-123358,2016-04-17,Standard Class,Consumer,United States,San Francisco,California,94122,West
6739,CA-2014-144029,2014-05-31,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central
6742,US-2017-101784,2017-07-11,Standard Class,Consumer,United States,Los Angeles,California,90008,West
6743,CA-2015-156923,2015-02-20,Standard Class,Corporate,United States,Dover,New Hampshire,3820,East
6744,CA-2017-111269,2017-06-18,Second Class,Consumer,United States,Dublin,Ohio,43017,East
6746,CA-2017-159156,2017-11-16,First Class,Corporate,United States,New York City,New York,10009,East
6747,CA-2017-100230,2017-12-15,Standard Class,Consumer,United States,New York City,New York,10035,East
6750,CA-2016-154767,2016-06-30,Second Class,Consumer,United States,Paterson,New Jersey,7501,East
6755,CA-2017-124205,2017-09-19,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East
6759,CA-2017-165715,2017-12-08,Standard Class,Consumer,United States,Greensboro,North Carolina,27405,South
6760,CA-2017-100636,2017-06-30,Standard Class,Consumer,United States,New York City,New York,10035,East
6761,CA-2016-162943,2016-07-26,Second Class,Corporate,United States,New York City,New York,10035,East
6762,CA-2016-144764,2016-09-08,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central
6765,CA-2017-100615,2017-04-24,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central
6768,CA-2014-109302,2014-08-16,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East
6769,CA-2017-139787,2017-09-23,Standard Class,Home Office,United States,Columbus,Georgia,31907,South
6770,CA-2017-139402,2017-12-13,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West
6772,CA-2016-119018,2016-11-08,Standard Class,Home Office,United States,Los Angeles,California,90004,West
6775,CA-2015-105361,2015-04-04,Standard Class,Consumer,United States,New York City,New York,10024,East
6776,US-2016-152373,2016-09-11,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central
6777,US-2017-166037,2017-02-01,Standard Class,Home Office,United States,New York City,New York,10009,East
6778,US-2016-147711,2016-09-08,Second Class,Consumer,United States,Baltimore,Maryland,21215,East
6782,CA-2017-121293,2017-07-28,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East
6787,CA-2015-118843,2015-09-20,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South
6789,CA-2015-161445,2015-09-09,Second Class,Corporate,United States,Durham,North Carolina,27707,South
6790,CA-2016-124527,2016-11-17,First Class,Consumer,United States,Roseville,California,95661,West
6791,CA-2016-162348,2016-11-15,Standard Class,Home Office,United States,Sacramento,California,95823,West
6792,CA-2014-141005,2014-08-18,First Class,Consumer,United States,Fairfield,Connecticut,6824,East
6793,CA-2015-145394,2015-11-20,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central
6796,CA-2015-168809,2015-08-25,Same Day,Consumer,United States,Houston,Texas,77041,Central
6799,CA-2016-109827,2017-01-01,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West
6804,CA-2014-152233,2014-10-06,First Class,Consumer,United States,Pomona,California,91767,West
6805,CA-2014-125682,2014-11-25,First Class,Corporate,United States,Atlanta,Georgia,30318,South
6806,CA-2017-162880,2017-12-29,Standard Class,Corporate,United States,Everett,Washington,98208,West
6807,CA-2015-128125,2015-04-05,Standard Class,Corporate,United States,Houston,Texas,77095,Central
6809,CA-2017-156237,2017-09-15,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East
6815,CA-2014-144414,2014-06-21,Standard Class,Consumer,United States,Seattle,Washington,98105,West
6818,CA-2017-163860,2018-01-01,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central
6822,US-2017-115609,2017-11-07,Standard Class,Consumer,United States,Los Angeles,California,90036,West
6823,CA-2015-154291,2015-07-29,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South
6825,CA-2016-118689,2016-10-09,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central
6830,CA-2016-140438,2016-12-27,Second Class,Corporate,United States,New York City,New York,10009,East
6831,US-2017-123204,2017-07-27,Standard Class,Consumer,United States,New York City,New York,10024,East
6832,CA-2015-112522,2015-10-17,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central
6833,CA-2016-153101,2016-09-08,Same Day,Consumer,United States,Santa Ana,California,92704,West
6834,CA-2016-142615,2016-11-24,Standard Class,Corporate,United States,Montebello,California,90640,West
6835,CA-2017-142643,2017-10-20,Standard Class,Corporate,United States,Thousand Oaks,California,91360,West
6837,CA-2015-116260,2015-07-12,Standard Class,Corporate,United States,Vineland,New Jersey,8360,East
6838,CA-2017-107517,2017-02-09,Standard Class,Corporate,United States,Torrance,California,90503,West
6840,CA-2015-166338,2015-12-07,First Class,Home Office,United States,Troy,Ohio,45373,East
6841,CA-2016-123946,2016-09-17,Standard Class,Corporate,United States,Springfield,Virginia,22153,South
6845,CA-2014-147543,2014-07-12,Standard Class,Home Office,United States,El Cajon,California,92020,West
6846,US-2016-159093,2016-05-14,Standard Class,Corporate,United States,Los Angeles,California,90036,West
6847,CA-2016-162110,2016-07-22,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West
6848,US-2016-163461,2016-06-21,First Class,Consumer,United States,Frankfort,Illinois,60423,Central
6849,CA-2014-101462,2014-04-25,Standard Class,Consumer,United States,Los Angeles,California,90045,West
6850,US-2016-100461,2016-01-12,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central
6852,US-2017-162670,2017-12-28,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South
6857,CA-2017-128965,2017-04-22,Standard Class,Consumer,United States,Los Angeles,California,90008,West
6863,CA-2017-138618,2017-12-08,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central
6864,US-2016-126452,2016-08-28,Standard Class,Corporate,United States,Los Angeles,California,90004,West
6871,CA-2016-145009,2016-12-08,Second Class,Corporate,United States,Chicago,Illinois,60610,Central
6872,CA-2015-162544,2015-12-19,First Class,Consumer,United States,Seattle,Washington,98105,West
6873,CA-2014-124394,2014-10-22,Second Class,Consumer,United States,Beaumont,Texas,77705,Central
6875,US-2016-121013,2016-09-10,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South
6877,US-2015-123918,2015-10-15,Same Day,Consumer,United States,Dallas,Texas,75217,Central
6879,CA-2015-137113,2015-12-05,Second Class,Home Office,United States,Seattle,Washington,98105,West
6884,CA-2015-120677,2015-06-04,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central
6885,CA-2017-123036,2017-09-17,Standard Class,Consumer,United States,Springfield,Ohio,45503,East
6887,CA-2017-120222,2017-05-02,Standard Class,Consumer,United States,Los Angeles,California,90032,West
6889,CA-2017-164756,2017-09-22,Standard Class,Corporate,United States,Columbus,Georgia,31907,South
6897,CA-2017-122028,2017-08-25,Standard Class,Consumer,United States,Lakewood,Ohio,44107,East
6898,US-2015-165512,2015-05-26,Second Class,Consumer,United States,Naperville,Illinois,60540,Central
6900,CA-2015-140557,2015-09-11,Standard Class,Home Office,United States,New York City,New York,10009,East
6901,US-2017-135013,2017-07-24,Same Day,Corporate,United States,Huntington Beach,California,92646,West
6902,CA-2017-111220,2017-09-08,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central
6905,US-2017-149006,2017-12-08,Second Class,Corporate,United States,Brentwood,California,94513,West
6906,CA-2017-149468,2017-05-20,Same Day,Corporate,United States,Trenton,Michigan,48183,Central
6907,CA-2016-140249,2016-10-03,Standard Class,Consumer,United States,Seattle,Washington,98103,West
6908,US-2017-135503,2017-12-15,Standard Class,Corporate,United States,North Charleston,South Carolina,29406,South
6909,CA-2014-126277,2014-09-18,Second Class,Consumer,United States,Columbus,Ohio,43229,East
6910,US-2017-115301,2017-08-02,Standard Class,Consumer,United States,Seattle,Washington,98103,West
6911,CA-2017-168942,2017-08-05,Second Class,Consumer,United States,San Francisco,California,94109,West
6912,US-2017-128398,2017-05-05,Second Class,Corporate,United States,Los Angeles,California,90049,West
6913,CA-2015-104115,2015-06-16,Standard Class,Consumer,United States,West Palm Beach,Florida,33407,South
6914,CA-2014-142510,2014-12-29,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central
6917,CA-2014-124247,2014-12-21,Standard Class,Corporate,United States,Sacramento,California,95823,West
6918,CA-2016-105473,2016-04-18,Second Class,Consumer,United States,Seattle,Washington,98115,West
6919,CA-2015-102806,2015-05-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East
6920,CA-2017-121706,2017-03-02,Standard Class,Consumer,United States,Santa Barbara,California,93101,West
6921,CA-2017-109211,2017-04-10,Standard Class,Home Office,United States,New York City,New York,10011,East
6922,CA-2015-134257,2015-03-19,Second Class,Consumer,United States,Auburn,Alabama,36830,South
6924,CA-2015-137925,2015-12-04,Standard Class,Consumer,United States,New York City,New York,10035,East
6926,CA-2016-140046,2016-08-03,Standard Class,Consumer,United States,Los Angeles,California,90032,West
6927,CA-2016-140382,2016-06-25,Second Class,Consumer,United States,San Francisco,California,94109,West
6931,CA-2014-164182,2014-07-18,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East
6935,CA-2017-137365,2017-12-03,Second Class,Corporate,United States,El Paso,Texas,79907,Central
6936,CA-2016-129847,2016-09-04,First Class,Home Office,United States,Chicago,Illinois,60653,Central
6937,CA-2014-126963,2014-06-15,Same Day,Consumer,United States,El Paso,Texas,79907,Central
6938,CA-2016-125094,2016-11-09,Standard Class,Consumer,United States,Seattle,Washington,98105,West
6939,CA-2017-107132,2017-06-30,Standard Class,Corporate,United States,New York City,New York,10009,East
6943,CA-2015-139248,2015-07-30,Standard Class,Consumer,United States,Los Angeles,California,90032,West
6944,CA-2014-148369,2014-09-27,Standard Class,Corporate,United States,Newark,Delaware,19711,East
6945,CA-2016-106243,2016-10-04,Standard Class,Consumer,United States,New York City,New York,10011,East
6946,CA-2015-126466,2015-11-13,Standard Class,Home Office,United States,Roseville,California,95661,West
6947,CA-2015-130365,2015-04-29,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central
6949,CA-2017-143021,2017-11-19,Same Day,Home Office,United States,New York City,New York,10011,East
6951,CA-2015-161767,2015-11-24,Standard Class,Corporate,United States,Dallas,Texas,75217,Central
6952,CA-2015-129917,2015-10-03,First Class,Consumer,United States,Los Angeles,California,90008,West
6955,CA-2015-115420,2015-05-02,Standard Class,Corporate,United States,Los Angeles,California,90004,West
6956,CA-2016-157588,2016-07-19,Standard Class,Consumer,United States,Columbus,Georgia,31907,South
6958,CA-2015-167255,2015-09-29,Second Class,Home Office,United States,San Francisco,California,94110,West
6961,CA-2017-162096,2017-11-10,Same Day,Home Office,United States,Riverside,California,92503,West
6962,CA-2016-157161,2016-07-20,Second Class,Corporate,United States,Columbia,South Carolina,29203,South
6968,CA-2015-110765,2015-10-20,Second Class,Corporate,United States,New York City,New York,10011,East
6969,CA-2016-163937,2016-01-13,Second Class,Consumer,United States,Longview,Washington,98632,West
6970,CA-2017-153822,2017-09-25,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West
6974,CA-2017-146185,2017-09-19,Standard Class,Consumer,United States,Houston,Texas,77095,Central
6975,CA-2015-112144,2015-07-02,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West
6977,US-2016-119298,2016-11-28,First Class,Consumer,United States,Jonesboro,Arkansas,72401,South
6978,CA-2017-155159,2017-11-29,Second Class,Consumer,United States,Atlanta,Georgia,30318,South
6979,CA-2017-149076,2017-01-19,Standard Class,Consumer,United States,Los Angeles,California,90036,West
6980,CA-2014-146990,2014-11-08,First Class,Corporate,United States,New York City,New York,10024,East
6982,CA-2016-116526,2016-09-05,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central
6988,CA-2017-158561,2017-11-16,Second Class,Corporate,United States,Fort Lauderdale,Florida,33311,South
6989,CA-2017-165099,2017-12-13,First Class,Consumer,United States,Abilene,Texas,79605,Central
6990,CA-2015-109386,2015-11-13,Second Class,Consumer,United States,Hampton,Virginia,23666,South
6995,CA-2015-166800,2015-11-26,Standard Class,Corporate,United States,Las Vegas,Nevada,89115,West
6996,CA-2017-117443,2017-12-25,Second Class,Corporate,United States,Rockford,Illinois,61107,Central
