ORDER_PRODUCT_ID,ORDER_ID,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,ORDER_DATE,SHIP_DATE,SHIP_MODE,REGION
4654,CA-2017-159107,KT-16480,OFF-FA-10001332,2.8800,1,0.00,1.3536,2017-06-24,2017-06-26,Second Class,West
4655,CA-2014-160738,KH-16330,OFF-ST-10003442,45.2480,2,0.20,3.9592,2014-05-05,2014-05-10,Standard Class,Central
4656,CA-2015-112130,SV-20785,OFF-AR-10001468,59.9040,2,0.20,14.2272,2015-05-03,2015-05-07,Standard Class,East
4657,CA-2015-112130,SV-20785,OFF-AP-10003266,23.6960,2,0.20,6.5164,2015-05-03,2015-05-07,Standard Class,East
4658,CA-2015-112130,SV-20785,OFF-PA-10002230,7.9680,2,0.20,2.8884,2015-05-03,2015-05-07,Standard Class,East
4659,CA-2015-112130,SV-20785,OFF-AP-10003622,18.2000,7,0.20,2.0475,2015-05-03,2015-05-07,Standard Class,East
4660,CA-2015-112130,SV-20785,TEC-AC-10001542,27.5520,3,0.20,-0.3444,2015-05-03,2015-05-07,Standard Class,East
4661,CA-2015-112130,SV-20785,FUR-CH-10002965,844.1160,6,0.30,-36.1764,2015-05-03,2015-05-07,Standard Class,East
4662,CA-2015-112130,SV-20785,OFF-ST-10000563,76.7520,3,0.20,-9.5940,2015-05-03,2015-05-07,Standard Class,East
4663,CA-2016-111409,PO-18850,OFF-LA-10002787,3.0000,1,0.20,1.0500,2016-09-18,2016-09-22,Standard Class,South
4664,CA-2016-116232,AC-10450,OFF-BI-10004022,7.5060,9,0.70,-6.0048,2016-09-22,2016-09-26,Standard Class,South
4665,CA-2016-116232,AC-10450,OFF-LA-10001158,16.5600,2,0.20,5.7960,2016-09-22,2016-09-26,Standard Class,South
4666,CA-2016-116547,KB-16585,FUR-FU-10000076,79.9200,4,0.00,34.3656,2016-01-10,2016-01-17,Standard Class,West
4667,CA-2016-116547,KB-16585,TEC-AC-10002335,69.9800,2,0.00,13.2962,2016-01-10,2016-01-17,Standard Class,West
4668,US-2017-133200,DB-13555,OFF-BI-10002827,11.0600,10,0.80,-18.8020,2017-05-06,2017-05-11,Standard Class,Central
4669,US-2017-133200,DB-13555,FUR-BO-10001601,623.4648,7,0.32,-119.1918,2017-05-06,2017-05-11,Standard Class,Central
4670,US-2017-133200,DB-13555,OFF-ST-10001932,772.6800,5,0.20,-57.9510,2017-05-06,2017-05-11,Standard Class,Central
4671,CA-2016-133550,KL-16645,OFF-AP-10001005,283.1400,4,0.10,72.3580,2016-07-31,2016-08-06,Standard Class,Central
4672,CA-2016-133550,KL-16645,TEC-PH-10004042,635.9600,4,0.00,165.3496,2016-07-31,2016-08-06,Standard Class,Central
4673,CA-2016-133550,KL-16645,TEC-PH-10001079,118.9900,1,0.00,33.3172,2016-07-31,2016-08-06,Standard Class,Central
4674,CA-2016-133550,KL-16645,FUR-FU-10002918,272.9400,3,0.00,30.0234,2016-07-31,2016-08-06,Standard Class,Central
4675,CA-2017-139416,AG-10270,FUR-FU-10003832,15.0080,2,0.20,1.5008,2017-03-27,2017-03-29,Second Class,East
4676,CA-2014-114510,JF-15295,OFF-BI-10001617,33.0880,4,0.20,11.1672,2014-03-14,2014-03-19,Standard Class,West
4677,CA-2014-114510,JF-15295,OFF-ST-10000736,80.9800,1,0.00,3.2392,2014-03-14,2014-03-19,Standard Class,West
4678,CA-2014-114510,JF-15295,TEC-AC-10004877,82.8000,12,0.00,6.6240,2014-03-14,2014-03-19,Standard Class,West
4679,CA-2014-114510,JF-15295,OFF-ST-10003221,21.3600,2,0.00,5.7672,2014-03-14,2014-03-19,Standard Class,West
4680,CA-2014-114510,JF-15295,OFF-BI-10003007,62.0480,2,0.20,20.1656,2014-03-14,2014-03-19,Standard Class,West
4681,CA-2016-169215,RE-19450,OFF-FA-10000936,29.6100,9,0.00,13.3245,2016-07-14,2016-07-18,Second Class,East
4682,CA-2016-127698,MV-18190,TEC-PH-10003811,863.9280,9,0.20,86.3928,2016-12-01,2016-12-01,Same Day,South
4683,CA-2016-159912,GB-14530,FUR-TA-10004152,241.9200,4,0.40,-56.4480,2016-08-29,2016-09-03,Standard Class,East
4684,CA-2016-159912,GB-14530,FUR-BO-10002853,163.8800,4,0.50,-81.9400,2016-08-29,2016-09-03,Standard Class,East
4685,CA-2016-159912,GB-14530,OFF-BI-10002071,3.4860,2,0.70,-2.7888,2016-08-29,2016-09-03,Standard Class,East
4686,CA-2016-159912,GB-14530,OFF-FA-10000053,10.5840,7,0.20,-2.3814,2016-08-29,2016-09-03,Standard Class,East
4687,CA-2016-101987,HL-15040,TEC-PH-10001305,440.9100,9,0.00,123.4548,2016-06-24,2016-06-30,Standard Class,Central
4688,US-2017-154851,BP-11155,OFF-BI-10001525,5.7150,5,0.70,-4.7625,2017-03-30,2017-04-03,Standard Class,East
4689,CA-2014-138681,CT-11995,FUR-FU-10001876,51.9680,2,0.20,10.3936,2014-12-20,2014-12-22,First Class,West
4690,CA-2014-138681,CT-11995,TEC-AC-10003628,71.9760,3,0.20,21.5928,2014-12-20,2014-12-22,First Class,West
4691,CA-2014-138681,CT-11995,FUR-CH-10004860,242.3520,3,0.20,-42.4116,2014-12-20,2014-12-22,First Class,West
4692,CA-2014-138681,CT-11995,OFF-PA-10000357,221.9200,5,0.20,77.6720,2014-12-20,2014-12-22,First Class,West
4693,CA-2014-138681,CT-11995,OFF-PA-10003270,8.4480,2,0.20,2.6400,2014-12-20,2014-12-22,First Class,West
4694,US-2015-138121,JL-15835,OFF-BI-10000320,29.5200,4,0.00,14.4648,2015-12-17,2015-12-17,Same Day,Central
4695,US-2015-138121,JL-15835,FUR-CH-10003846,302.9400,3,0.00,48.4704,2015-12-17,2015-12-17,Same Day,Central
4696,US-2015-138121,JL-15835,FUR-CH-10004875,142.3600,2,0.00,38.4372,2015-12-17,2015-12-17,Same Day,Central
4697,US-2015-138121,JL-15835,FUR-CH-10003817,546.6600,9,0.00,136.6650,2015-12-17,2015-12-17,Same Day,Central
4698,US-2015-138121,JL-15835,FUR-FU-10002116,212.1300,3,0.00,14.8491,2015-12-17,2015-12-17,Same Day,Central
4699,CA-2017-140298,JK-16120,OFF-AR-10003481,5.2480,2,0.20,0.5904,2017-05-11,2017-05-17,Standard Class,Central
4700,CA-2017-140298,JK-16120,OFF-ST-10004180,74.4160,2,0.20,-14.8832,2017-05-11,2017-05-17,Standard Class,Central
4701,CA-2017-140298,JK-16120,OFF-PA-10003657,6.8480,2,0.20,2.1400,2017-05-11,2017-05-17,Standard Class,Central
4702,CA-2017-140298,JK-16120,FUR-FU-10001967,7.9960,1,0.60,-6.9965,2017-05-11,2017-05-17,Standard Class,Central
4703,CA-2016-166240,DH-13075,OFF-AP-10002082,8.7120,2,0.80,-19.6020,2016-06-24,2016-06-28,Standard Class,Central
4704,CA-2016-158435,AG-10900,OFF-SU-10000381,65.1700,7,0.00,18.8993,2016-05-17,2016-05-18,First Class,East
4705,CA-2016-158435,AG-10900,OFF-LA-10002475,14.6200,2,0.00,6.8714,2016-05-17,2016-05-18,First Class,East
4706,CA-2016-158435,AG-10900,FUR-FU-10003975,173.2400,4,0.00,17.3240,2016-05-17,2016-05-18,First Class,East
4707,CA-2017-138149,WB-21850,OFF-BI-10003091,895.9200,5,0.20,302.3730,2017-06-29,2017-06-30,First Class,West
4708,CA-2017-138149,WB-21850,OFF-ST-10002974,130.7100,3,0.00,39.2130,2017-06-29,2017-06-30,First Class,West
4709,CA-2017-138149,WB-21850,OFF-AR-10000255,11.6800,2,0.00,3.0368,2017-06-29,2017-06-30,First Class,West
4710,CA-2017-138149,WB-21850,TEC-AC-10001284,62.3100,3,0.00,22.4316,2017-06-29,2017-06-30,First Class,West
4711,CA-2014-112403,JO-15280,OFF-BI-10003529,0.8520,1,0.70,-0.5964,2014-03-31,2014-03-31,Same Day,East
4712,CA-2014-108273,EJ-13720,OFF-PA-10000029,36.2880,7,0.20,12.7008,2014-12-16,2014-12-21,Standard Class,Central
4713,CA-2014-108273,EJ-13720,FUR-FU-10002116,56.5680,2,0.60,-74.9526,2014-12-16,2014-12-21,Standard Class,Central
4714,CA-2017-121643,AB-10105,TEC-PH-10002200,344.7040,2,0.20,38.7792,2017-05-18,2017-05-20,First Class,West
4715,US-2015-122910,LT-16765,TEC-PH-10000441,201.5840,2,0.20,20.1584,2015-05-12,2015-05-16,Standard Class,West
4716,CA-2017-143126,CM-12655,FUR-TA-10002958,521.9600,2,0.00,88.7332,2017-12-03,2017-12-07,Second Class,West
4717,CA-2015-129042,EM-13960,OFF-AR-10001662,8.2200,3,0.00,2.2194,2015-12-12,2015-12-17,Standard Class,East
4718,CA-2015-109736,DJ-13420,OFF-PA-10004101,45.3600,7,0.00,21.7728,2015-10-10,2015-10-11,First Class,West
4719,CA-2015-142601,DE-13255,OFF-ST-10002756,947.1700,7,0.00,9.4717,2015-04-18,2015-04-20,Second Class,West
4720,CA-2015-142601,DE-13255,OFF-PA-10000483,61.9600,2,0.00,27.8820,2015-04-18,2015-04-20,Second Class,West
4721,CA-2014-106229,NR-18550,FUR-TA-10002041,268.9350,3,0.50,-209.7693,2014-06-07,2014-06-11,Second Class,Central
4722,US-2017-135230,CK-12325,OFF-AR-10001166,7.5800,1,0.00,2.9562,2017-09-01,2017-09-07,Standard Class,West
4723,CA-2016-159653,JF-15490,OFF-LA-10004345,14.7300,3,0.00,7.2177,2016-05-22,2016-05-22,Same Day,South
4724,CA-2016-131968,LB-16795,OFF-BI-10002852,9.8880,2,0.70,-6.9216,2016-11-11,2016-11-15,Standard Class,South
4725,CA-2016-131968,LB-16795,OFF-AP-10001058,671.5440,3,0.20,50.3658,2016-11-11,2016-11-15,Standard Class,South
4726,CA-2014-119151,MP-18175,OFF-ST-10003470,1117.9200,4,0.00,55.8960,2014-11-25,2014-11-29,Second Class,East
4727,CA-2014-119151,MP-18175,FUR-BO-10003159,275.9520,3,0.20,-37.9434,2014-11-25,2014-11-29,Second Class,East
4728,CA-2014-123323,LH-16900,OFF-BI-10003684,123.1440,7,0.20,46.1790,2014-11-07,2014-11-12,Standard Class,West
4729,CA-2016-124681,SV-20935,TEC-AC-10000487,15.5760,3,0.20,3.3099,2016-07-18,2016-07-23,Second Class,Central
4730,US-2015-103996,RB-19435,OFF-PA-10001736,212.6400,6,0.00,99.9408,2015-03-29,2015-03-31,Second Class,West
4731,US-2015-103996,RB-19435,OFF-PA-10001609,9.8700,3,0.00,4.5402,2015-03-29,2015-03-31,Second Class,West
4732,US-2015-103996,RB-19435,TEC-AC-10003116,53.2500,3,0.00,20.7675,2015-03-29,2015-03-31,Second Class,West
4733,US-2015-103996,RB-19435,FUR-FU-10004586,19.9200,3,0.00,9.5616,2015-03-29,2015-03-31,Second Class,West
4734,CA-2016-120530,Dl-13600,FUR-CH-10000454,658.7460,3,0.10,146.3880,2016-04-07,2016-04-12,Standard Class,East
4735,CA-2015-155054,PS-19045,OFF-BI-10004970,8.2600,2,0.00,3.8822,2015-06-13,2015-06-19,Standard Class,East
4736,CA-2015-155054,PS-19045,OFF-BI-10002824,29.8400,2,0.00,13.4280,2015-06-13,2015-06-19,Standard Class,East
4737,CA-2015-155054,PS-19045,TEC-AC-10003657,67.9800,2,0.00,14.9556,2015-06-13,2015-06-19,Standard Class,East
4738,CA-2015-105725,GT-14755,OFF-LA-10003510,61.0600,2,0.00,28.0876,2015-02-18,2015-02-24,Standard Class,West
4739,CA-2015-105725,GT-14755,FUR-TA-10001676,35.5440,1,0.20,-0.8886,2015-02-18,2015-02-24,Standard Class,West
4740,CA-2017-164364,CS-12355,OFF-LA-10004853,9.9600,2,0.00,4.5816,2017-11-12,2017-11-16,Standard Class,West
4741,CA-2017-164364,CS-12355,OFF-AR-10000315,9.2100,3,0.00,2.3025,2017-11-12,2017-11-16,Standard Class,West
4742,CA-2017-164364,CS-12355,OFF-SU-10000381,27.9300,3,0.00,8.0997,2017-11-12,2017-11-16,Standard Class,West
4743,CA-2017-168123,JD-16060,OFF-FA-10002763,7.9000,2,0.00,2.5280,2017-03-05,2017-03-05,Same Day,Central
4744,CA-2017-168123,JD-16060,OFF-ST-10000877,221.1600,4,0.00,57.5016,2017-03-05,2017-03-05,Same Day,Central
4745,CA-2017-168123,JD-16060,OFF-BI-10001071,127.9600,2,0.00,62.7004,2017-03-05,2017-03-05,Same Day,Central
4746,CA-2017-168123,JD-16060,OFF-BI-10001097,18.6900,3,0.00,9.1581,2017-03-05,2017-03-05,Same Day,Central
4747,CA-2016-120005,TS-21160,OFF-SU-10004782,25.3500,3,0.00,7.6050,2016-03-03,2016-03-03,Same Day,West
4748,CA-2016-120005,TS-21160,FUR-FU-10000672,35.2800,3,0.00,11.9952,2016-03-03,2016-03-03,Same Day,West
4749,CA-2016-123526,BV-11245,OFF-PA-10002986,33.4000,5,0.00,16.0320,2016-12-24,2016-12-25,First Class,West
4750,CA-2016-127649,DL-13495,TEC-MA-10001972,837.6000,3,0.20,62.8200,2016-10-07,2016-10-09,First Class,West
4751,CA-2016-159989,EB-13870,TEC-PH-10000169,40.6800,3,0.20,-9.1530,2016-12-09,2016-12-13,Standard Class,South
4752,CA-2017-103499,ES-14020,FUR-CH-10001482,209.5680,2,0.20,-23.5764,2017-11-20,2017-11-24,Standard Class,South
4753,US-2015-167220,JB-15925,TEC-AC-10002018,22.3680,4,0.20,6.4308,2015-12-12,2015-12-16,Standard Class,Central
4754,CA-2017-126354,SC-20380,OFF-BI-10000301,3.8820,2,0.70,-2.5880,2017-02-03,2017-02-08,Standard Class,South
4755,CA-2017-126354,SC-20380,OFF-PA-10004381,115.2960,3,0.20,40.3536,2017-02-03,2017-02-08,Standard Class,South
4756,CA-2017-169817,EB-13870,OFF-BI-10004141,1.9080,2,0.70,-1.5264,2017-09-21,2017-09-25,Standard Class,East
4757,US-2017-144582,TC-21475,OFF-BI-10001575,43.3720,7,0.80,-69.3952,2017-04-30,2017-05-05,Standard Class,Central
4758,CA-2014-121573,SG-20605,TEC-PH-10000984,783.9600,4,0.00,219.5088,2014-11-03,2014-11-07,Standard Class,East
4759,CA-2014-121573,SG-20605,OFF-BI-10000666,48.8960,2,0.20,18.3360,2014-11-03,2014-11-07,Standard Class,East
4760,CA-2014-121573,SG-20605,OFF-BI-10003712,7.8560,2,0.20,2.8478,2014-11-03,2014-11-07,Standard Class,East
4761,CA-2016-117660,BM-11785,OFF-LA-10003720,5.9040,2,0.20,1.9926,2016-12-30,2017-01-04,Standard Class,East
4762,CA-2016-117660,BM-11785,OFF-SU-10001664,13.7120,2,0.20,1.0284,2016-12-30,2017-01-04,Standard Class,East
4763,CA-2014-112851,NR-18550,OFF-EN-10001453,182.9400,3,0.00,85.9818,2014-09-17,2014-09-21,Standard Class,West
4764,CA-2017-123701,PG-18820,OFF-AR-10001860,27.7600,4,0.00,9.9936,2017-11-24,2017-11-27,First Class,West
4765,CA-2015-118227,DB-13270,OFF-AR-10001044,25.9900,1,0.00,7.5371,2015-04-24,2015-04-28,Standard Class,East
4766,CA-2015-123155,NS-18640,TEC-AC-10002473,113.5200,5,0.20,29.7990,2015-03-09,2015-03-12,First Class,Central
4767,CA-2015-123155,NS-18640,TEC-PH-10001809,359.8800,3,0.20,22.4925,2015-03-09,2015-03-12,First Class,Central
4768,CA-2017-158883,CS-11860,OFF-PA-10004733,25.3440,4,0.20,9.1872,2017-06-02,2017-06-03,Same Day,South
4769,US-2016-114888,CC-12430,OFF-BI-10003355,11.9520,3,0.20,4.1832,2016-09-19,2016-09-24,Second Class,West
4770,US-2016-114888,CC-12430,OFF-SU-10001212,6.2400,3,0.00,1.8720,2016-09-19,2016-09-24,Second Class,West
4771,US-2014-167262,AC-10450,TEC-PH-10000486,742.3360,8,0.20,83.5128,2014-10-31,2014-11-03,Second Class,West
4772,CA-2017-119746,CM-12385,FUR-FU-10004909,6.4640,1,0.60,-4.0400,2017-11-23,2017-11-27,Standard Class,Central
4773,CA-2017-119746,CM-12385,OFF-LA-10001613,11.5200,5,0.20,4.1760,2017-11-23,2017-11-27,Standard Class,Central
4774,CA-2017-119746,CM-12385,TEC-PH-10004447,222.3840,2,0.20,16.6788,2017-11-23,2017-11-27,Standard Class,Central
4775,CA-2017-108091,EK-13795,OFF-AR-10000255,23.3600,4,0.00,6.0736,2017-11-16,2017-11-21,Standard Class,West
4776,CA-2016-101630,CK-12760,OFF-LA-10004425,8.6700,3,0.00,4.0749,2016-02-19,2016-02-23,Second Class,East
4777,CA-2016-101630,CK-12760,OFF-SU-10001664,25.7100,3,0.00,6.6846,2016-02-19,2016-02-23,Second Class,East
4778,CA-2017-132346,PK-19075,OFF-AP-10000696,100.9400,7,0.00,33.3102,2017-11-07,2017-11-11,Standard Class,East
4779,CA-2014-150301,MH-18025,FUR-CH-10002647,63.8820,1,0.10,10.6470,2014-07-08,2014-07-10,First Class,East
4780,CA-2014-159310,SC-20725,FUR-CH-10002758,683.1440,4,0.30,0.0000,2014-11-07,2014-11-12,Standard Class,Central
4781,CA-2014-159310,SC-20725,OFF-BI-10000201,1.4760,3,0.80,-2.2140,2014-11-07,2014-11-12,Standard Class,Central
4782,CA-2014-159310,SC-20725,OFF-SU-10004115,40.7120,7,0.20,3.5623,2014-11-07,2014-11-12,Standard Class,Central
4783,US-2017-147984,GB-14575,OFF-PA-10000806,279.9000,5,0.00,137.1510,2017-01-28,2017-02-01,Standard Class,Central
4784,CA-2015-104346,IM-15070,OFF-AR-10001473,13.1200,5,0.20,1.1480,2015-12-11,2015-12-16,Standard Class,West
4785,CA-2015-104346,IM-15070,FUR-BO-10003450,69.5760,4,0.70,-143.7904,2015-12-11,2015-12-16,Standard Class,West
4786,CA-2015-104346,IM-15070,OFF-AR-10001545,4.2240,3,0.20,0.4752,2015-12-11,2015-12-16,Standard Class,West
4787,CA-2015-104346,IM-15070,TEC-AC-10004396,58.0800,4,0.20,-6.5340,2015-12-11,2015-12-16,Standard Class,West
4788,CA-2015-104346,IM-15070,FUR-FU-10002456,52.4160,9,0.20,15.0696,2015-12-11,2015-12-16,Standard Class,West
4789,CA-2015-104346,IM-15070,FUR-FU-10001473,54.9200,5,0.20,10.9840,2015-12-11,2015-12-16,Standard Class,West
4790,CA-2015-104346,IM-15070,FUR-TA-10000849,364.9500,5,0.50,-248.1660,2015-12-11,2015-12-16,Standard Class,West
4791,CA-2015-104346,IM-15070,OFF-PA-10001166,85.0560,3,0.20,28.7064,2015-12-11,2015-12-16,Standard Class,West
4792,CA-2015-104346,IM-15070,OFF-PA-10003256,27.6960,3,0.20,9.6936,2015-12-11,2015-12-16,Standard Class,West
4793,US-2015-141684,MM-18055,OFF-PA-10002870,24.9600,4,0.00,11.2320,2015-06-29,2015-07-04,Standard Class,East
4794,CA-2015-144722,MF-18250,FUR-FU-10001215,43.1300,1,0.00,18.1146,2015-03-16,2015-03-23,Standard Class,West
4795,CA-2015-120516,CK-12595,OFF-BI-10004187,5.6400,3,0.00,2.7072,2015-08-13,2015-08-17,Standard Class,South
4796,US-2016-148901,MK-17905,OFF-BI-10001718,57.5820,3,0.70,-44.1462,2016-05-14,2016-05-19,Standard Class,South
4797,US-2016-148901,MK-17905,OFF-PA-10004983,31.1040,6,0.20,10.8864,2016-05-14,2016-05-19,Standard Class,South
4798,US-2016-148901,MK-17905,FUR-FU-10002396,30.1920,3,0.20,8.3028,2016-05-14,2016-05-19,Standard Class,South
4799,US-2016-148901,MK-17905,TEC-PH-10003988,43.6000,5,0.20,4.3600,2016-05-14,2016-05-19,Standard Class,South
4800,US-2016-148901,MK-17905,OFF-AR-10002467,4.7680,2,0.20,0.4172,2016-05-14,2016-05-19,Standard Class,South
4801,US-2016-148901,MK-17905,OFF-BI-10004002,10.3800,2,0.70,-7.6120,2016-05-14,2016-05-19,Standard Class,South
4802,US-2016-148901,MK-17905,OFF-BI-10002309,13.3920,8,0.70,-9.8208,2016-05-14,2016-05-19,Standard Class,South
4803,CA-2017-136364,MH-17455,TEC-PH-10003885,39.5940,1,0.40,-7.2589,2017-07-13,2017-07-17,Second Class,East
4804,CA-2017-136364,MH-17455,FUR-FU-10002501,91.0080,9,0.20,19.3392,2017-07-13,2017-07-17,Second Class,East
4805,CA-2015-137708,NG-18430,OFF-PA-10000176,37.9400,2,0.00,18.2112,2015-11-22,2015-11-25,Second Class,West
4806,CA-2015-137708,NG-18430,OFF-PA-10000327,42.8000,10,0.00,19.2600,2015-11-22,2015-11-25,Second Class,West
4807,CA-2015-137708,NG-18430,OFF-ST-10004634,33.6300,3,0.00,10.0890,2015-11-22,2015-11-25,Second Class,West
4808,CA-2014-149055,PB-19210,OFF-EN-10003040,62.8080,3,0.20,21.1977,2014-11-23,2014-11-28,Standard Class,East
4809,CA-2015-151589,RE-19450,OFF-PA-10003228,195.6400,4,0.00,91.9508,2015-12-27,2015-12-30,First Class,Central
4810,CA-2015-151589,RE-19450,TEC-PH-10004345,239.9000,2,0.00,71.9700,2015-12-27,2015-12-30,First Class,Central
4811,CA-2016-121370,EB-14110,FUR-CH-10000785,380.0580,3,0.30,-21.7176,2016-11-14,2016-11-19,Second Class,East
4812,CA-2016-121370,EB-14110,TEC-CO-10004115,1199.9760,4,0.40,179.9964,2016-11-14,2016-11-19,Second Class,East
4813,CA-2016-121370,EB-14110,FUR-FU-10002813,48.5760,3,0.20,9.7152,2016-11-14,2016-11-19,Second Class,East
4814,CA-2016-111696,TB-21625,OFF-PA-10002751,17.9400,3,0.00,8.0730,2016-05-08,2016-05-10,First Class,West
4815,CA-2014-139598,MG-17695,OFF-PA-10004569,18.2640,3,0.20,6.1641,2014-12-26,2014-12-31,Standard Class,East
4816,CA-2014-139598,MG-17695,OFF-AP-10002998,34.6560,2,0.20,5.6316,2014-12-26,2014-12-31,Standard Class,East
4817,CA-2014-139598,MG-17695,OFF-AP-10003287,81.5520,2,0.20,8.1552,2014-12-26,2014-12-31,Standard Class,East
4818,CA-2014-139598,MG-17695,OFF-ST-10001370,227.1360,4,0.20,-42.5880,2014-12-26,2014-12-31,Standard Class,East
4819,CA-2017-117436,LW-17125,OFF-BI-10004040,10.3600,2,0.00,5.0764,2017-06-08,2017-06-14,Standard Class,East
4820,CA-2015-140025,PF-19120,OFF-AP-10002651,463.2480,8,0.80,-1181.2824,2015-04-07,2015-04-11,Standard Class,Central
4821,CA-2015-140025,PF-19120,TEC-AC-10002402,383.9520,6,0.20,47.9940,2015-04-07,2015-04-11,Standard Class,Central
4822,CA-2016-134222,NZ-18565,OFF-BI-10001658,44.8560,6,0.70,-35.8848,2016-07-10,2016-07-11,Same Day,West
4823,CA-2016-140018,CK-12205,TEC-MA-10000752,30.3450,7,0.70,-24.2760,2016-11-21,2016-11-26,Standard Class,East
4824,CA-2016-140018,CK-12205,FUR-CH-10003817,127.5540,3,0.30,-9.1110,2016-11-21,2016-11-26,Standard Class,East
4825,CA-2016-140018,CK-12205,FUR-FU-10001876,77.9520,3,0.20,15.5904,2016-11-21,2016-11-26,Standard Class,East
4826,US-2017-136707,JE-15610,OFF-BI-10003460,14.0160,4,0.20,4.9056,2017-11-12,2017-11-15,First Class,West
4827,CA-2014-152562,JO-15145,OFF-ST-10000464,69.5200,2,0.00,19.4656,2014-11-01,2014-11-08,Standard Class,South
4828,CA-2014-152562,JO-15145,OFF-AR-10001919,5.6400,3,0.00,1.6356,2014-11-01,2014-11-08,Standard Class,South
4829,CA-2016-152408,TT-21220,OFF-BI-10002393,13.7760,3,0.20,4.4772,2016-05-15,2016-05-21,Standard Class,East
4830,CA-2014-120278,MS-17365,OFF-AP-10001293,245.8800,6,0.00,68.8464,2014-11-07,2014-11-12,Standard Class,Central
4831,CA-2014-120278,MS-17365,OFF-ST-10004258,36.6300,3,0.00,9.8901,2014-11-07,2014-11-12,Standard Class,Central
4832,CA-2014-120278,MS-17365,OFF-ST-10002214,22.5800,2,0.00,5.8708,2014-11-07,2014-11-12,Standard Class,Central
4833,CA-2014-120278,MS-17365,OFF-BI-10004970,12.3900,3,0.00,5.8233,2014-11-07,2014-11-12,Standard Class,Central
4834,CA-2017-167661,MP-18175,OFF-BI-10002571,39.9200,5,0.20,13.4730,2017-10-05,2017-10-10,Standard Class,West
4835,CA-2017-167661,MP-18175,OFF-PA-10002581,61.9600,2,0.00,27.8820,2017-10-05,2017-10-10,Standard Class,West
4836,CA-2017-167661,MP-18175,OFF-BI-10001097,19.9360,4,0.20,7.2268,2017-10-05,2017-10-10,Standard Class,West
4837,CA-2017-106831,FH-14350,OFF-BI-10003429,3.7980,2,0.70,-2.6586,2017-06-01,2017-06-03,First Class,East
4838,CA-2017-106831,FH-14350,OFF-PA-10000682,27.7440,6,0.20,10.0572,2017-06-01,2017-06-03,First Class,East
4839,CA-2017-106831,FH-14350,TEC-PH-10001700,158.3760,4,0.40,-34.3148,2017-06-01,2017-06-03,First Class,East
4840,CA-2017-154123,SC-20050,FUR-FU-10000629,27.5800,2,0.00,11.5836,2017-11-20,2017-11-25,Standard Class,South
4841,CA-2016-136049,NM-18520,OFF-BI-10001267,5.5530,3,0.70,-4.0722,2016-12-23,2016-12-28,Standard Class,East
4842,CA-2017-118402,JO-15280,OFF-ST-10001418,243.9200,5,0.20,-54.8820,2017-09-29,2017-10-04,Standard Class,South
4843,US-2016-139388,CC-12475,OFF-FA-10004968,14.9600,4,0.00,0.2992,2016-11-07,2016-11-09,First Class,East
4844,US-2014-128685,MZ-17515,OFF-BI-10004140,7.1840,2,0.20,2.2450,2014-04-04,2014-04-05,First Class,West
4845,CA-2015-124044,MS-17830,OFF-BI-10003460,10.5120,3,0.20,3.6792,2015-07-23,2015-07-26,Second Class,East
4846,CA-2014-164469,GK-14620,TEC-PH-10002115,263.9600,5,0.20,19.7970,2014-06-25,2014-06-27,Second Class,West
4847,CA-2014-164469,GK-14620,OFF-AR-10003478,71.6320,11,0.20,17.9080,2014-06-25,2014-06-27,Second Class,West
4848,CA-2014-164469,GK-14620,OFF-AR-10000475,9.3280,1,0.20,0.8162,2014-06-25,2014-06-27,Second Class,West
4849,CA-2014-107818,MC-17275,OFF-AR-10003045,5.8800,2,0.00,2.6460,2014-09-08,2014-09-14,Standard Class,West
4850,CA-2014-107818,MC-17275,FUR-CH-10000454,975.9200,5,0.20,121.9900,2014-09-08,2014-09-14,Standard Class,West
4851,CA-2014-107818,MC-17275,OFF-AR-10000380,303.8400,8,0.00,91.1520,2014-09-08,2014-09-14,Standard Class,West
4852,CA-2014-107818,MC-17275,OFF-ST-10000736,485.8800,6,0.00,19.4352,2014-09-08,2014-09-14,Standard Class,West
4853,CA-2014-113320,LH-17155,FUR-FU-10004270,12.5400,3,0.00,4.5144,2014-12-12,2014-12-15,Second Class,West
4854,CA-2014-113320,LH-17155,OFF-ST-10000617,8.9400,3,0.00,0.6258,2014-12-12,2014-12-15,Second Class,West
4855,CA-2014-113320,LH-17155,FUR-FU-10001706,9.2400,3,0.00,4.4352,2014-12-12,2014-12-15,Second Class,West
4856,CA-2015-137526,PB-19150,OFF-BI-10003364,70.0080,3,0.20,24.5028,2015-01-13,2015-01-17,Standard Class,West
